datetime,power,temp,dew,precip,snow,windspeed,winddir,cloudcover,solarradiation,uvindex,Day sin,Day cos,Month sin,Month cos,Year sin,Year cos
2020-08-23 17:00:00,2098.0,21.3,8.3,0.0,0.0,18.0,211.0,29.3,246.0,2.0,-0.9659258262880309,-0.25881904510639225,0.15212338618964755,-0.9883615104678022,-0.7901752646412724,-0.6128809436987701
2020-08-23 18:00:00,222.0,20.5,8.2,0.0,0.0,16.1,250.0,24.6,100.0,1.0,-1.0,-9.28594932486006e-12,0.13052619222141995,-0.9914448613736303,-0.790614363877159,-0.6123144025997717
2020-08-23 19:00:00,128.0,20.1,8.6,0.0,0.0,13.2,260.0,20.4,28.0,0.0,-0.9659258262890714,0.25881904510250925,0.10886687485317101,-0.9940563382221875,-0.7910530569136044,-0.6117475469077434
2020-08-23 20:00:00,12.0,17.8,11.2,0.0,0.0,8.6,320.0,49.0,7.0,0.0,-0.8660254037870835,0.49999999999541894,0.08715574274870133,-0.9961946980916543,-0.7914913435252184,-0.6111803769139228
2020-08-23 21:00:00,0.0,17.1,11.5,0.0,0.0,6.8,280.0,57.9,0.0,0.0,-0.7071067811940199,0.7071067811790751,0.06540312923102182,-0.9978589232385459,-0.7919292234868541,-0.6106128929096636
2020-08-23 22:00:00,0.0,16.9,11.6,0.0,0.0,6.1,240.0,13.0,0.0,0.0,-0.5000000000011202,0.8660254037837919,0.04361938736604945,-0.9990482215818266,-0.7923666965734694,-0.6100450951866162
2020-08-23 23:00:00,0.0,16.6,11.8,0.0,0.0,7.2,190.0,8.0,0.0,0.0,-0.2588190451088683,0.9659258262873675,0.02181488503510861,-0.9997620270798971,-0.7928037625603354,-0.6094769840364568
2020-08-24 00:00:00,0.0,16.3,11.7,0.0,0.0,4.3,210.0,49.1,0.0,0.0,-1.184929347645458e-11,1.0,3.811113218559295e-13,-1.0,-0.7932404212228976,-0.608908559751068
2020-08-24 01:00:00,0.0,15.4,11.7,0.0,0.0,5.7,180.0,80.8,0.0,0.0,0.2588190451000333,0.9659258262897348,-0.02181488503434657,-0.9997620270799138,-0.7936766723368112,-0.6083398226224929
2020-08-24 02:00:00,0.0,15.6,11.8,0.0,0.0,6.1,180.0,97.8,0.0,0.0,0.499999999993199,0.8660254037883652,-0.04361938736528795,-0.9990482215818599,-0.7941125156779401,-0.6077707729429357
2020-08-24 03:00:00,0.0,15.7,11.5,0.0,0.0,6.4,200.0,98.4,0.0,0.0,0.7071067811772626,0.7071067811958325,-0.06540312923026123,-0.9978589232385957,-0.794547951022358,-0.6072014110047609
2020-08-24 04:00:00,0.0,15.4,11.4,0.0,0.0,7.9,200.0,98.1,0.0,0.0,0.8660254037825101,0.5000000000033402,-0.08715574274794201,-0.9961946980917207,-0.7949829781463484,-0.6066317371004936
2020-08-24 05:00:00,0.0,15.1,11.3,0.0,0.0,8.2,230.0,50.0,2.7,0.0,0.965925826286704,0.2588190451113443,-0.10886687485060514,-0.9940563382224685,-0.7954175968264046,-0.6060617515228192
2020-08-24 06:00:00,0.0,14.5,11.2,0.0,0.0,9.7,210.0,47.2,7.0,0.0,1.0,-1.392776003177533e-13,-0.1305261922188608,-0.9914448613739671,-0.7958518068392291,-0.605491454564583
2020-08-24 07:00:00,40.0,15.2,11.5,0.0,0.0,9.7,210.0,77.6,98.0,1.0,0.9659258262903982,-0.25881904509755727,-0.1521233861888942,-0.9883615104679181,-0.796285607961735,-0.6049208465187904
2020-08-24 08:00:00,294.0,16.1,11.0,0.0,0.0,11.1,220.0,30.0,240.0,2.0,0.8660254037896469,-0.4999999999909791,-0.1736481776660755,-0.9848077530123588,-0.7967189999710453,-0.604349927678607
2020-08-24 09:00:00,830.0,16.4,10.4,0.0,0.0,13.3,230.0,97.5,369.0,4.0,0.7071067811873554,-0.7071067811857398,-0.19509032201544022,-0.9807852804033673,-0.7971519826444933,-0.6037786983373573
2020-08-24 10:00:00,1632.0,18.1,10.6,0.0,0.0,11.2,220.0,98.9,485.0,5.0,0.5000000000055601,-0.8660254037812285,-0.21643961393758054,-0.9762960071200492,-0.7975845557596222,-0.603207158788526
2020-08-24 11:00:00,1816.0,18.2,9.6,0.0,0.0,12.3,211.0,98.3,396.0,4.0,0.25881904511382026,-0.9659258262860406,-0.23768589232581513,-0.971342069813349,-0.7980167190942203,-0.6026353093257117
2020-08-24 12:00:00,1018.0,19.2,8.3,0.0,0.0,13.0,260.0,94.0,416.0,4.0,2.4240665512767656e-12,-1.0,-0.2588190451023256,-0.9659258262891206,-0.7984484724261836,-0.602063150242808
2020-08-24 13:00:00,2084.0,20.6,8.3,0.0,0.0,14.0,220.0,65.1,418.0,4.0,-0.25881904509508125,-0.9659258262910617,-0.279829014030958,-0.9600498543859386,-0.7988798155337212,-0.6014906818337318
2020-08-24 14:00:00,2880.0,21.4,8.0,0.0,0.0,14.1,250.0,30.1,314.0,3.0,-0.49999999998875916,-0.8660254037909285,-0.3007057995043981,-0.9537169507481875,-0.7993107481952192,-0.6009179043926041
2020-08-24 15:00:00,1564.0,20.4,7.6,0.0,0.0,14.1,250.0,20.1,364.0,4.0,-0.7071067811839272,-0.7071067811891679,-0.3214394653034433,-0.94693012949501,-0.7997412701892743,-0.6003448182137048
2020-08-24 16:00:00,2006.0,20.4,7.5,0.0,0.0,9.8,240.0,23.6,341.0,3.0,-0.8660254037799469,-0.50000000000778,-0.3420201433243955,-0.9396926207863718,-0.8001713812946941,-0.5997714235914723
2020-08-24 17:00:00,1222.0,21.0,8.1,0.0,0.0,13.7,220.0,33.7,213.0,2.0,-0.9659258262891435,-0.2588190451022402,-0.362438038282594,-0.9320078692832292,-0.8006010812904975,-0.5991977208205036
2020-08-24 18:00:00,1586.0,20.4,8.0,0.0,0.0,10.8,240.0,44.8,98.0,1.0,-1.0,-4.9874107028712845e-12,-0.3826834323641456,-0.9238795325116779,-0.8010303699559145,-0.598623710195554
2020-08-24 19:00:00,260.0,20.0,8.6,0.0,0.0,12.6,250.0,40.8,28.0,0.0,-0.9659258262917252,0.2588190450926053,-0.40274668985795425,-0.9153114791197917,-0.8014592470703866,-0.598049392011537
2020-08-24 20:00:00,16.0,19.1,8.6,0.0,0.0,9.7,260.0,50.0,5.0,0.0,-0.8660254037849343,0.4999999999991416,-0.42261826174007505,-0.9063077870369411,-0.8018877124135665,-0.5974747665635238
2020-08-24 21:00:00,0.0,18.5,9.4,0.0,0.0,5.0,300.0,55.1,0.0,0.0,-0.7071067811909805,0.7071067811821146,-0.44228869021853273,-0.8968727415329194,-0.8023157657653186,-0.596899834146744
2020-08-24 22:00:00,0.0,17.9,10.2,0.0,0.0,4.7,350.0,68.1,0.0,0.0,-0.50000000001,0.8660254037786652,-0.4617486132347182,-0.887010833178386,-0.8027434069057189,-0.5963245950565844
2020-08-24 23:00:00,0.0,17.2,10.0,0.0,0.0,2.2,270.0,53.1,0.0,0.0,-0.2588190451047162,0.96592582628848,-0.4809887689192216,-0.8767267557075988,-0.8031706356150554,-0.5957490495885897
2020-08-25 00:00:00,0.0,16.3,10.3,0.0,0.0,3.2,180.0,50.0,0.0,0.0,-7.550754854465803e-12,1.0,-0.4999999999999802,-0.8660254037844501,-0.8035974516738277,-0.5951731980384618
2020-08-25 01:00:00,0.0,15.5,10.5,0.0,0.0,5.0,170.0,8.2,0.0,0.0,0.25881904509012926,0.9659258262923885,-0.5187732581606442,-0.8549118706728721,-0.8040238548627814,-0.5945970407020145
2020-08-25 02:00:00,0.0,14.4,10.5,0.0,0.0,5.0,230.0,0.1,0.0,0.0,0.49999999999692163,0.866025403786216,-0.5372996083470853,-0.8433914458127191,-0.8044498449627727,-0.5940205778753552
2020-08-25 03:00:00,0.0,13.2,10.0,0.0,0.0,3.6,100.0,0.0,0.0,0.0,0.707106781180302,0.707106781192793,-0.5555702330184861,-0.831469612303291,-0.8048754217549716,-0.5934438098546118
2020-08-25 04:00:00,0.0,12.1,9.7,0.0,0.0,2.9,180.0,0.0,0.0,0.0,0.8660254037846594,0.49999999999961753,-0.5735764363500829,-0.8191520442896663,-0.8053005850207264,-0.5928667369361144
2020-08-25 05:00:00,0.0,11.7,10.0,0.0,0.0,2.2,309.0,0.0,1.7,0.0,0.9659258262878165,0.2588190451071922,-0.5913096483627684,-0.8064446042680794,-0.8057253345415982,-0.5922893594163495
2020-08-25 06:00:00,6.0,11.9,10.3,0.0,0.0,2.5,341.0,96.9,9.0,0.0,1.0,1.0114099006060322e-11,-0.608761429008052,-0.7933533402917482,-0.8061496700993603,-0.5917116775919606
2020-08-25 07:00:00,110.0,12.8,10.6,0.0,0.0,5.0,340.0,96.8,33.0,0.0,0.9659258262892857,-0.25881904510170933,-0.6259234721835316,-0.7798844830933052,-0.8065735914759992,-0.5911336917597474
2020-08-25 08:00:00,306.0,13.4,10.6,0.0,0.0,2.5,240.0,96.4,67.0,1.0,0.8660254037874976,-0.49999999999470174,-0.6427876096861488,-0.7660444431193058,-0.8069970984537134,-0.5905554022166655
2020-08-25 09:00:00,458.0,14.5,10.7,0.0,0.0,4.0,240.0,0.0,167.0,2.0,0.7071067811946056,-0.7071067811784895,-0.6593458150998107,-0.7518398074792038,-0.8074201908149151,-0.5899768092598269
2020-08-25 10:00:00,1408.0,16.7,10.7,0.0,0.0,6.1,210.0,50.0,245.0,2.0,0.5000000000018374,-0.8660254037833778,-0.6755902076155299,-0.7372773368102435,-0.8078428683422291,-0.589397913186499
2020-08-25 11:00:00,1662.0,19.3,10.3,0.0,0.0,9.4,200.0,36.6,362.0,4.0,0.2588190451096682,-0.9659258262871532,-0.691513055782262,-0.7223639620597627,-0.8082651308184934,-0.5888187142941057
2020-08-25 12:00:00,1478.0,21.3,9.9,0.0,0.0,19.1,190.0,50.9,313.0,3.0,1.267744315765484e-11,-1.0,-0.7071067811866579,-0.7071067811864371,-0.8086869780267594,-0.5882392128802258
2020-08-25 13:00:00,1470.0,20.9,10.3,0.0,0.0,25.8,190.0,78.5,406.0,4.0,-0.2588190450992333,-0.9659258262899492,-0.7223639620599788,-0.6915130557820363,-0.8091084097502915,-0.5876594092425939
2020-08-25 14:00:00,1736.0,23.2,10.1,0.0,0.0,25.4,200.0,78.8,394.0,4.0,-0.4999999999924818,-0.8660254037887792,-0.7372773368092257,-0.6755902076166407,-0.8095294257725679,-0.5870793036790996
2020-08-25 15:00:00,1490.0,23.7,9.5,0.0,0.0,27.2,190.0,50.0,368.0,4.0,-0.7071067811869667,-0.7071067811861284,-0.7518398074782104,-0.6593458151009435,-0.8099500258773138,-0.5864988964877418
2020-08-25 16:00:00,1832.0,26.1,9.5,0.0,0.0,35.1,200.0,50.0,531.0,5.0,-0.8660254037820961,-0.5000000000040574,-0.7660444431183373,-0.6427876096873029,-0.8103702098483675,-0.5859181879668123
2020-08-25 17:00:00,2846.0,26.5,8.3,0.0,0.0,33.0,180.0,5.1,165.0,2.0,-0.9659258262864897,-0.2588190451121442,-0.7798844830923621,-0.6259234721847066,-0.8107899774698818,-0.58533717841462
2020-08-25 18:00:00,1230.0,25.4,7.9,0.0,0.0,30.5,180.0,0.0,110.0,1.0,-1.0,-6.888720808825076e-13,-0.7933533402908312,-0.6087614290092472,-0.8112093285261897,-0.5847558681296738
2020-08-25 19:00:00,170.0,25.0,7.9,0.0,0.0,20.5,180.0,94.2,14.0,0.0,-0.9659258262906126,0.25881904509675735,-0.8064446042671886,-0.5913096483639834,-0.8116282628018382,-0.584174257410638
2020-08-25 20:00:00,2.0,24.0,8.0,0.0,0.0,20.1,180.0,50.0,5.0,0.0,-0.866025403790061,0.4999999999902619,-0.8191520442888021,-0.573576436351317,-0.8120467800815886,-0.5835923465563305
2020-08-25 21:00:00,0.0,23.0,8.8,0.0,0.0,17.3,210.0,50.0,0.0,0.0,-0.7071067811879409,0.7071067811851541,-0.831469612302454,-0.5555702330197387,-0.8124648801504163,-0.5830101358657238
2020-08-25 22:00:00,0.0,24.4,10.0,0.0,0.0,28.0,210.0,0.0,0.0,0.0,-0.5000000000062773,0.8660254037808145,-0.8433914458128869,-0.5372996083468219,-0.8128825627935112,-0.5824276256379443
2020-08-25 23:00:00,0.0,24.1,10.8,0.0,0.0,31.3,220.0,0.0,0.0,0.0,-0.2588190451146202,0.9659258262858262,-0.8549118706730342,-0.5187732581603771,-0.8132998277962776,-0.5818448161722721
2020-08-26 00:00:00,0.0,23.3,13.0,0.0,0.0,32.0,230.0,50.0,0.0,0.0,-3.2522162324770264e-12,1.0,-0.8660254037846064,-0.4999999999997096,-0.8137166749443343,-0.5812617077681418
2020-08-26 01:00:00,0.0,22.4,13.9,0.0,0.0,35.6,220.0,30.0,0.0,0.0,0.25881904509428133,0.965925826291276,-0.8767267557068742,-0.48098876892054243,-0.8141331040235148,-0.5806783007251406
2020-08-26 02:00:00,0.0,20.5,14.1,0.0,0.0,33.1,250.0,50.0,0.0,0.0,0.5000000000006443,0.8660254037840667,-0.8870108331776904,-0.4617486132360546,-0.8145491148198676,-0.5800945953430097
2020-08-26 03:00:00,0.0,19.7,13.4,0.0,0.0,28.1,240.0,30.0,0.0,0.0,0.7071067811833416,0.7071067811897535,-0.896872741532253,-0.44228869021988393,-0.8149647071196557,-0.5795105919216436
2020-08-26 04:00:00,0.0,19.2,12.6,0.0,0.0,29.9,250.0,9.7,0.0,0.0,0.8660254037795327,0.5000000000084972,-0.9063077870363044,-0.42261826174144046,-0.8153798807093576,-0.5789262907610897
2020-08-26 05:00:00,0.0,18.9,11.6,0.0,0.0,28.8,250.0,30.0,2.9,0.0,0.9659258262889291,0.25881904510304016,-0.9153114791191849,-0.4027466898593332,-0.8157946353756994,-0.5783416921615021
2020-08-26 06:00:00,0.0,17.9,9.4,0.0,0.0,36.3,240.0,50.0,17.0,0.0,1.0,5.815560384071545e-12,-0.9238795325111013,-0.38268343236553753,-0.8162089709055239,-0.5777567964233269
2020-08-26 07:00:00,74.0,17.9,10.3,0.0,0.0,33.1,230.0,76.0,43.0,0.0,0.9659258262919395,-0.2588190450918053,-0.9320078692826832,-0.3624380382839981,-0.8166228870859881,-0.5771716038470236
2020-08-26 08:00:00,216.0,17.7,10.1,0.0,0.0,36.3,230.0,21.4,95.0,1.0,0.8660254037853483,-0.49999999999842437,-0.9396926207858566,-0.3420201433258112,-0.8170363837044313,-0.5765861147332506
2020-08-26 09:00:00,422.0,17.7,10.6,0.0,0.0,38.1,220.0,13.0,112.0,1.0,0.707106781191566,-0.707106781181529,-0.9469301294951105,-0.3214394653031475,-0.8174494605484085,-0.576000329382819
2020-08-26 10:00:00,584.0,18.2,9.8,0.0,0.0,34.2,220.0,11.6,205.0,2.0,0.5000000000107171,-0.8660254037782511,-0.9537169507482814,-0.3007057995041001,-0.8178621174056904,-0.5754142480966915
2020-08-26 11:00:00,852.0,18.4,9.8,0.0,0.0,33.8,230.0,14.2,216.0,2.0,0.2588190451055161,-0.9659258262882657,-0.9600498543860261,-0.279829014030658,-0.8182743540642632,-0.5748278711759832
2020-08-26 12:00:00,1398.0,19.5,9.4,0.0,0.0,37.0,230.0,7.0,500.0,5.0,8.378904535666064e-12,-1.0,-0.9659258262887307,-0.2588190451037809,-0.8186861703123294,-0.5742411989219613
2020-08-26 13:00:00,2044.0,20.4,8.7,0.0,0.0,39.2,240.0,1.7,401.0,4.0,-0.25881904510338544,-0.9659258262888366,-0.971342069812991,-0.23768589232727855,-0.8190975659383073,-0.5736542316360442
2020-08-26 14:00:00,2322.0,21.7,8.8,0.0,0.0,30.6,240.0,10.7,546.0,5.0,-0.4999999999962045,-0.86602540378663,-0.9762960071197231,-0.2164396139390514,-0.8195085407308312,-0.5730669696198024
2020-08-26 15:00:00,1942.0,23.0,8.3,0.0,0.0,26.7,240.0,2.5,351.0,4.0,-0.7071067811797165,-0.7071067811933786,-0.9807852804030734,-0.19509032201691784,-0.8199190944787519,-0.5724794131749574
2020-08-26 16:00:00,1814.0,22.6,8.1,0.0,0.0,26.3,240.0,0.0,295.0,3.0,-0.8660254037842454,-0.5000000000003347,-0.9848077530120972,-0.1736481776675592,-0.8203292269711361,-0.5718915626033823
2020-08-26 17:00:00,1770.0,22.5,8.1,0.0,0.0,30.9,260.0,7.4,351.0,4.0,-0.9659258262876023,-0.25881904510799214,-0.9883615104676889,-0.15212338619038324,-0.8207389379972674,-0.571303418207101
2020-08-26 18:00:00,1394.0,22.4,8.2,0.0,0.0,23.7,250.0,83.9,125.0,1.0,-1.0,-1.0942248687260582e-11,-0.9914448613737705,-0.1305261922203545,-0.8211482273466455,-0.5707149802882887
2020-08-26 19:00:00,492.0,21.7,8.6,0.0,0.0,26.9,260.0,93.5,35.0,0.0,-0.9659258262895001,0.2588190451009094,-0.9940563382223044,-0.10886687485210277,-0.8215570948090196,-0.5701262491492245
2020-08-26 20:00:00,42.0,20.4,9.2,0.0,0.0,11.1,290.0,50.0,5.0,0.0,-0.8660254037879117,0.49999999999398453,-0.9961946980917479,-0.08715574274763078,-0.821965540174258,-0.5695372250924783
2020-08-26 21:00:00,0.0,18.9,9.2,0.0,0.0,12.9,300.0,0.0,0.0,0.0,-0.7071067811951911,0.7071067811779039,-0.9978589232386162,-0.06540312922994948,-0.8223735632325434,-0.5689479084206303
2020-08-26 22:00:00,0.0,17.8,8.9,0.0,0.0,7.9,290.0,0.0,0.0,0.0,-0.5000000000025546,0.8660254037829637,-0.9990482215818735,-0.04361938736497584,-0.822781163774243,-0.5683582994364579
2020-08-26 23:00:00,0.0,16.6,9.2,0.0,0.0,7.2,280.0,0.0,0.0,0.0,-0.25881904511046816,0.9659258262869388,-0.9997620270798809,-0.02181488503585279,-0.8231883415899409,-0.5677683984428886
2020-08-27 00:00:00,0.0,14.6,9.5,0.0,0.0,4.3,200.0,0.0,0.0,0.0,-1.35055928388551e-11,1.0,-1.0,-1.1254660699045919e-12,-0.8235950964704386,-0.567178205743
2020-08-27 01:00:00,0.0,13.2,9.1,0.0,0.0,5.0,110.0,0.0,0.0,0.0,0.2588190450984334,0.9659258262901634,-0.99976202707993,0.02181488503360239,-0.8240014282067549,-0.5665877216400195
2020-08-27 02:00:00,0.0,12.3,8.9,0.0,0.0,3.6,160.0,5.1,0.0,0.0,0.49999999999176464,0.8660254037891933,-0.9990482215818923,0.04361938736454431,-0.8244073365901258,-0.565996946437324
2020-08-27 03:00:00,0.0,12.0,9.2,0.0,0.0,5.7,190.0,0.0,0.0,0.0,0.7071067811863812,0.707106781186714,-0.9978589232386444,0.06540312922951846,-0.824812821412005,-0.5654058804384405
2020-08-27 04:00:00,0.0,11.3,9.1,0.0,0.0,6.4,200.0,0.0,0.0,0.0,0.866025403781682,0.5000000000047746,-0.9961946980917856,0.08715574274720049,-0.8252178824640636,-0.5648145239470449
2020-08-27 05:00:00,0.0,10.5,8.7,0.0,0.0,5.7,160.0,0.0,2.2,0.0,0.9659258262862753,0.2588190451129441,-0.9940563382223515,0.10886687485167339,-0.8256225195381907,-0.5642228772669626
2020-08-27 06:00:00,0.0,10.3,9.0,0.0,0.0,4.7,240.0,0.0,21.0,0.0,1.0,1.5170217620827685e-12,-0.9914448613738269,0.13052619221992626,-0.826026732426493,-0.563630940702168
2020-08-27 07:00:00,112.0,11.5,9.5,0.0,0.0,4.3,220.0,5.1,73.0,1.0,0.9659258262908269,-0.25881904509595743,-0.9883615104677546,0.15212338618995633,-0.8264305209212954,-0.5630387145567846
2020-08-27 08:00:00,786.0,13.3,9.8,0.0,0.0,2.5,210.0,50.0,201.0,2.0,0.866025403790475,-0.4999999999895447,-0.9848077530121722,0.1736481776671338,-0.8268338848151405,-0.5624461991350843
2020-08-27 09:00:00,1526.0,15.7,10.2,0.0,0.0,3.9,250.0,30.0,258.0,3.0,0.7071067811885265,-0.7071067811845686,-0.9807852804031577,0.1950903220164942,-0.8272368239008213,-0.561853394741441
2020-08-27 10:00:00,1582.0,17.0,10.6,0.0,0.0,6.5,201.0,97.3,256.0,3.0,0.5000000000069945,-0.8660254037804004,-0.9762960071202103,0.21643961393685382,-0.827639337971253,-0.561260301680518
2020-08-27 11:00:00,1414.0,18.6,10.1,0.0,0.0,6.5,200.0,96.2,368.0,4.0,0.25881904511542014,-0.9659258262856119,-0.971342069813526,0.23768589232509213,-0.8280414268196652,-0.5606669202569857
2020-08-27 12:00:00,2170.0,20.0,10.5,0.0,0.0,11.1,220.0,64.4,469.0,5.0,4.080365913677288e-12,-1.0,-0.9659258262893132,0.25881904510160664,-0.8284430902394737,-0.5600732507757099
2020-08-27 13:00:00,3532.0,22.4,9.7,0.0,0.0,13.3,200.0,16.3,482.0,5.0,-0.2588190450934814,-0.9659258262914904,-0.9600498543861469,0.27982901403024335,-0.8288443280243133,-0.5594792935417043
2020-08-27 14:00:00,4506.0,22.3,9.0,0.0,0.0,14.4,230.0,30.0,628.0,6.0,-0.4999999999999271,-0.8660254037844808,-0.9537169507484113,0.30070579950368814,-0.8292451399680372,-0.5588850488601305
2020-08-27 15:00:00,3502.0,23.5,8.0,0.0,0.0,17.6,181.0,0.1,628.0,6.0,-0.7071067811827559,-0.7071067811903391,-0.9469301294952492,0.3214394653027385,-0.8296455258647174,-0.5582905170362975
2020-08-27 16:00:00,3548.0,24.2,7.8,0.0,0.0,16.5,210.0,0.2,526.0,5.0,-0.8660254037791187,-0.5000000000092144,-0.9396926207860042,0.3420201433254053,-0.8300454855086451,-0.5576956983756624
2020-08-27 17:00:00,2860.0,24.5,7.5,0.0,0.0,17.3,200.0,0.0,367.0,4.0,-0.9659258262887148,-0.2588190451038401,-0.9320078692828397,0.36243803828359555,-0.8304450186943299,-0.557100593183829
2020-08-27 18:00:00,1588.0,24.1,7.7,0.0,0.0,19.0,180.0,0.0,114.0,1.0,-1.0,-6.643710065271806e-12,-0.9238795325112666,0.38268343236513847,-0.8308441252165011,-0.5565052017665487
2020-08-27 19:00:00,450.0,22.7,7.8,0.0,0.0,15.0,180.0,12.9,23.0,0.0,-0.9659258262921538,0.2588190450910054,-0.9153114791193588,0.40274668985893786,-0.8312428048701068,-0.55590952442972
2020-08-27 20:00:00,14.0,20.1,8.5,0.0,0.0,19.3,150.0,0.0,3.0,0.0,-0.8660254037857624,0.49999999999770717,-0.9063077870372557,0.4226182617394004,-0.8316410574503148,-0.5553135614793882
2020-08-27 21:00:00,0.0,19.5,8.7,0.0,0.0,20.7,150.0,30.2,0.0,0.0,-0.7071067811921516,0.7071067811809434,-0.8968727415332486,0.44228869021786515,-0.8320388827525119,-0.5547173132217451
2020-08-27 22:00:00,0.0,19.3,9.3,0.0,0.0,9.3,190.0,61.9,0.0,0.0,-0.5000000000114343,0.866025403777837,-0.8870108331787298,0.46174861323405797,-0.8324362805723048,-0.5541207799631296
2020-08-27 23:00:00,0.0,18.7,10.3,0.099,0.0,8.3,220.0,63.0,0.0,0.0,-0.2588190451063161,0.9659258262880513,-0.8767267557079569,0.480988768918569,-0.8328332507055509,-0.5535239620099792
2020-08-28 00:00:00,0.0,17.7,12.3,0.199,0.0,11.9,260.0,79.4,0.0,0.0,-9.207054216866325e-12,1.0,-0.8660254037848223,0.49999999999933553,-0.8332297929482333,-0.55292685966902
2020-08-28 01:00:00,0.0,16.0,14.2,0.571,0.0,12.2,180.0,86.7,0.0,0.0,0.25881904510258547,0.965925826289051,-0.8549118706732582,0.5187732581600079,-0.8336259070966493,-0.5523294732469821
2020-08-28 02:00:00,0.0,16.1,14.4,0.271,0.0,15.0,200.0,50.0,0.0,0.0,0.4999999999954873,0.8660254037870441,-0.843391445813119,0.5372996083464576,-0.8340215929472843,-0.5517318030507888
2020-08-28 03:00:00,0.0,16.3,14.6,0.002,0.0,16.5,210.0,46.9,0.0,0.0,0.7071067811791308,0.7071067811939642,-0.831469612302694,0.5555702330193796,-0.8344168502968443,-0.5511338493875093
2020-08-28 04:00:00,0.0,16.3,14.5,0.0,0.0,20.1,220.0,30.0,0.0,0.0,0.8660254037838313,0.5000000000010519,-0.8191520442890499,0.5735764363509632,-0.834811678942255,-0.5505356125643583
2020-08-28 05:00:00,0.0,15.8,13.9,0.0,0.0,16.1,210.0,30.0,1.3,0.0,0.9659258262873879,0.25881904510879206,-0.8064446042674439,0.591309648363635,-0.8352060786806627,-0.5499370928886964
2020-08-28 06:00:00,0.0,15.1,13.0,0.0,0.0,15.1,220.0,50.0,25.0,0.0,1.0,1.1770398368460843e-11,-0.7933533402910941,0.6087614290089045,-0.8356000493094338,-0.549338290668029
2020-08-28 07:00:00,78.0,15.0,13.2,0.0,0.0,11.2,210.0,0.0,94.0,1.0,0.9659258262897144,-0.2588190451001095,-0.779884483093771,0.6259234721829511,-0.8359935906261552,-0.5487392062100068
2020-08-28 08:00:00,686.0,16.7,13.9,0.0,0.0,13.3,220.0,50.0,126.0,1.0,0.8660254037883257,-0.49999999999326733,-0.7660444431197843,0.6427876096855786,-0.8363867024286347,-0.5481398398224258
2020-08-28 09:00:00,1062.0,18.0,12.4,0.0,0.0,17.3,200.0,50.0,190.0,2.0,0.7071067811957767,-0.7071067811773183,-0.7518398074796946,0.6593458150992512,-0.8367793845149002,-0.5475401918132264
2020-08-28 10:00:00,1776.0,19.6,12.0,0.0,0.0,20.5,190.0,87.9,297.0,3.0,0.5000000000032718,-0.8660254037825497,-0.7372773368107464,0.6755902076149811,-0.8371716366832008,-0.5469402624904942
2020-08-28 11:00:00,4022.0,20.3,11.1,0.0,0.0,13.7,210.0,95.3,252.0,3.0,0.2588190451112681,-0.9659258262867244,-0.7223639620602774,0.6915130557817243,-0.8375634587320065,-0.546340052162459
2020-08-28 12:00:00,2100.0,20.9,10.5,0.0,0.0,19.7,210.0,50.0,277.0,3.0,-2.181727083114893e-13,-1.0,-0.7071067811869635,0.7071067811861317,-0.8379548504600082,-0.5457395611374948
2020-08-28 13:00:00,1660.0,21.1,10.5,0.0,0.0,25.4,191.0,97.8,368.0,4.0,-0.2588190450976335,-0.9659258262903778,-0.6915130557825739,0.722363962059464,-0.8383458116661485,-0.5451387897240726
2020-08-28 14:00:00,1466.0,20.8,9.2,0.0,0.0,28.7,210.0,96.3,402.0,4.0,-0.49999999999104744,-0.8660254037896075,-0.6755902076158483,0.7372773368099517,-0.8387363421494989,-0.5445377382309502
2020-08-28 15:00:00,1070.0,20.5,9.2,0.0,0.0,30.1,220.0,30.0,425.0,4.0,-0.7071067811857955,-0.7071067811872995,-0.6593458151001355,0.751839807478919,-0.8391264417094446,-0.5439364069668863
2020-08-28 16:00:00,2572.0,20.5,7.8,0.0,0.0,25.5,210.0,30.0,229.0,2.0,-0.8660254037812679,-0.5000000000054918,-0.6427876096864796,0.7660444431190281,-0.8395161101455616,-0.543334796240831
2020-08-28 17:00:00,1814.0,20.4,7.9,0.0,0.0,20.9,200.0,0.0,119.0,1.0,-0.965925826286061,-0.2588190451137441,-0.6259234721838685,0.7798844830930348,-0.8399053472576471,-0.5427329063618782
2020-08-28 18:00:00,594.0,20.2,8.3,0.0,0.0,26.2,210.0,50.0,74.0,1.0,-1.0,-2.3451714432830295e-12,-0.6087614290098378,0.793353340290378,-0.8402941528457202,-0.5421307376392649
2020-08-28 19:00:00,216.0,15.4,10.6,0.364,0.0,21.2,240.0,14.2,13.0,0.0,-0.9659258262910413,0.25881904509515746,-0.5913096483645837,0.8064446042667484,-0.8406825267100214,-0.5415282903823716
2020-08-28 20:00:00,8.0,13.8,11.0,0.002,0.0,6.1,120.0,50.0,9.0,0.0,-0.8660254037908891,0.4999999999888275,-0.5735764363519268,0.8191520442883752,-0.8410704686510133,-0.5409255649007217
2020-08-28 21:00:00,0.0,13.0,11.8,1.333,0.0,9.7,150.0,50.0,0.0,0.0,-0.7071067811891121,0.707106781183983,-0.5555702330203577,0.8314696123020404,-0.8414579784693801,-0.5403225615039818
